Estacion;Dia_semana;Condicion;Temperatura;Sensacion;Humedad;Velocidad_viento;BiciRentadas;Parte_dia
Otoño;1;Niebla;12.68;130.004;0.67;169.979;19;Mañana
Otoño;1;Niebla;12.68;130.004;0.72;150.013;114;Mañana
Otoño;1;Despejado;12.68;130.004;0.72;169.979;322;Mañana
Otoño;1;Niebla;13.62;13.997;0.67;12.998;452;Mañana
Otoño;1;Niebla;14.56;150.002;0.67;220.028;233;Mañana
Otoño;1;Niebla;15.5;159.968;0.63;190.012;111;Mañana
Otoño;1;Niebla;17.38;180.032;0.6;190.012;128;Mañana
Otoño;1;Despejado;18.32;189.998;0.56;199.995;202;Mañana
Otoño;1;Despejado;20.2;249.992;0.49;260.027;203;Tarde
Otoño;1;Despejado;21.14;249.992;0.46;300.026;185;Tarde
Otoño;1;Despejado;22.08;249.992;0.44;220.028;195;Tarde
Otoño;1;Despejado;21.14;249.992;0.46;279.993;315;Tarde
Otoño;1;Despejado;21.14;249.992;0.46;169.979;519;Tarde
Otoño;1;Despejado;18.32;189.998;0.56;190.012;489;Tarde
Otoño;1;Despejado;20.2;249.992;0.53;199.995;302;Tarde
Otoño;1;Despejado;20.2;249.992;0.53;239.994;240;Noche
Otoño;1;Despejado;20.2;249.992;0.53;239.994;213;Noche
Otoño;1;Despejado;19.26;20.003;0.56;239.994;113;Noche
Otoño;1;Despejado;18.32;189.998;0.64;199.995;61;Noche
Otoño;2;Despejado;18.32;189.998;0.64;239.994;22;Noche
Otoño;2;Despejado;18.32;189.998;0.6;199.995;10;Noche
Otoño;2;Despejado;18.32;189.998;0.64;169.979;15;Noche
Otoño;2;Niebla;17.38;180.032;0.68;220.028;4;Noche
Otoño;2;Despejado;18.32;189.998;0.64;199.995;7;Noche
Otoño;2;Despejado;17.38;180.032;0.68;190.012;28;Mañana
Otoño;2;Niebla;18.32;189.998;0.64;60.032;108;Mañana
Otoño;2;Niebla;17.38;180.032;0.68;110.014;319;Mañana
Otoño;2;Niebla;17.38;180.032;0.68;70.015;480;Mañana
Otoño;2;Niebla;18.32;189.998;0.64;60.032;200;Mañana
Otoño;2;Niebla;18.32;189.998;0.64;190.012;138;Mañana
Otoño;2;Niebla;18.32;189.998;0.64;12.998;134;Mañana
Otoño;2;Niebla;17.38;180.032;0.68;0;176;Mañana
Otoño;2;Lluvia Leve;17.38;180.032;0.6;150.013;153;Tarde
Otoño;2;Niebla;17.38;180.032;0.6;190.012;147;Tarde
Otoño;2;Niebla;17.38;180.032;0.6;89.981;191;Tarde
Otoño;2;Niebla;16.44;17;0.68;89.981;271;Tarde
Otoño;2;Niebla;15.5;159.968;0.72;12.998;451;Tarde
Otoño;2;Niebla;15.5;159.968;0.72;190.012;441;Tarde
Otoño;2;Niebla;15.5;159.968;0.72;239.994;286;Tarde
Otoño;2;Niebla;14.56;150.002;0.82;89.981;238;Noche
Otoño;2;Niebla;15.5;159.968;0.77;60.032;168;Noche
Otoño;2;Niebla;13.62;13.997;0.88;70.015;128;Noche
Otoño;2;Niebla;13.62;13.997;0.94;70.015;80;Noche
Otoño;3;Niebla;13.62;13.997;0.94;0;31;Noche
Otoño;3;Lluvia Leve;13.62;13.997;0.94;60.032;5;Noche
Otoño;3;Niebla;13.62;13.997;0.94;70.015;10;Noche
Otoño;3;Niebla;13.62;13.997;0.94;70.015;5;Noche
Otoño;3;Niebla;12.68;130.004;1;150.013;4;Noche
Otoño;3;Lluvia Leve;13.62;13.997;0.94;70.015;13;Mañana
Otoño;3;Niebla;13.62;13.997;0.94;60.032;56;Mañana
Otoño;3;Lluvia Leve;13.62;13.997;0.94;0;137;Mañana
Otoño;3;Lluvia Leve;13.62;13.997;0.94;0;232;Mañana
Otoño;3;Lluvia Leve;13.62;13.997;0.94;0;82;Mañana
Otoño;3;Lluvia Leve;13.62;13.997;0.94;0;36;Mañana
Otoño;3;Lluvia Leve;13.62;13.997;0.94;60.032;60;Mañana
Otoño;3;Lluvia Leve;13.62;13.997;1;0;54;Mañana
Otoño;3;Lluvia Leve;13.62;13.997;0.94;89.981;58;Tarde
Otoño;3;Niebla;13.62;13.997;1;89.981;61;Tarde
Otoño;3;Lluvia Leve;14.56;150.002;0.94;70.015;66;Tarde
Otoño;3;Lluvia Leve;14.56;150.002;0.94;70.015;123;Tarde
Otoño;3;Niebla;14.56;150.002;0.88;12.998;233;Tarde
Otoño;3;Lluvia Leve;13.62;13.997;0.88;260.027;189;Tarde
Otoño;3;Lluvia Leve;13.62;13.997;0.88;260.027;111;Tarde
Otoño;3;Lluvia Leve;12.68;130.004;0.88;260.027;99;Noche
Otoño;3;Lluvia Leve;12.68;130.004;0.88;190.012;75;Noche
Otoño;3;Lluvia Leve;11.74;119.972;0.88;150.013;46;Noche
Otoño;3;Lluvia Leve;11.74;119.972;0.88;89.981;31;Noche
Otoño;4;Niebla;11.74;119.972;0.88;169.979;24;Noche
Otoño;4;Niebla;11.74;119.972;0.82;110.014;5;Noche
Otoño;4;Niebla;11.74;119.972;0.82;150.013;5;Noche
Otoño;4;Niebla;11.74;119.972;0.77;220.028;3;Noche
Otoño;4;Niebla;10.8;110.006;0.62;279.993;4;Noche
Otoño;4;Lluvia Leve;7.98;3.998;0.71;220.028;22;Mañana
Otoño;4;Lluvia Leve;8.92;7.001;0.57;150.013;75;Mañana
Otoño;4;Lluvia Leve;7.98;50.012;0.61;190.012;168;Mañana
Otoño;4;Lluvia Leve;7.98;3.998;0.61;199.995;355;Mañana
Otoño;4;Niebla;7.98;3.998;0.61;220.028;198;Mañana
Otoño;4;Niebla;7.98;3.998;0.61;220.028;81;Mañana
Otoño;4;Lluvia Leve;7.04;3.998;0.66;220.028;97;Mañana
Otoño;4;Niebla;7.98;3.998;0.53;199.995;121;Mañana
Otoño;4;Niebla;7.98;3.998;0.49;300.026;124;Tarde
Otoño;4;Niebla;7.98;3.998;0.49;260.027;110;Tarde
Otoño;4;Niebla;7.98;3.998;0.49;300.026;116;Tarde
Otoño;4;Despejado;7.04;30.014;0.39;279.993;195;Tarde
Otoño;4;Despejado;7.04;30.014;0.42;260.027;399;Tarde
Otoño;4;Despejado;7.04;50.012;0.39;12.998;307;Tarde
Otoño;4;Despejado;6.1;30.014;0.45;150.013;217;Tarde
Otoño;4;Despejado;6.1;30.014;0.42;190.012;169;Noche
Otoño;4;Despejado;6.1;30.014;0.42;169.979;116;Noche
Otoño;4;Despejado;4.22;-0.0016;0.52;169.979;84;Noche
Otoño;4;Despejado;4.22;10.016;0.52;150.013;58;Noche
Otoño;5;Despejado;4.22;10.016;0.48;110.014;30;Noche
Otoño;5;Despejado;4.22;-0.9982;0.44;220.028;10;Noche
Otoño;5;Despejado;3.28;-0.9982;0.44;150.013;10;Noche
Otoño;5;Despejado;3.28;-20.014;0.41;190.012;2;Noche
Otoño;5;Despejado;2.34;-0.9982;0.44;110.014;5;Noche
Otoño;5;Despejado;2.34;-0.9982;0.44;89.981;22;Mañana
Otoño;5;Despejado;2.34;10.016;0.44;60.032;71;Mañana
Otoño;5;Despejado;2.34;-0.9982;0.44;110.014;216;Mañana
Otoño;5;Despejado;2.34;-0.9982;0.44;12.998;375;Mañana
Otoño;5;Despejado;4.22;10.016;0.41;12.998;213;Mañana
Otoño;5;Despejado;4.22;-0.0016;0.41;190.012;115;Mañana
Otoño;5;Despejado;6.1;3.998;0.36;89.981;140;Mañana
Otoño;5;Despejado;7.04;59.978;0.33;0;165;Mañana
Otoño;5;Despejado;7.98;50.012;0.31;150.013;177;Tarde
Otoño;5;Despejado;7.98;59.978;0.31;89.981;154;Tarde
Otoño;5;Despejado;7.98;59.978;0.29;89.981;178;Tarde
Otoño;5;Despejado;7.98;59.978;0.29;89.981;209;Tarde
Otoño;5;Despejado;7.04;59.978;0.31;89.981;378;Tarde
Otoño;5;Despejado;6.1;3.998;0.36;110.014;328;Tarde
Otoño;5;Despejado;5.16;19.982;0.41;110.014;190;Tarde
Otoño;5;Despejado;5.16;19.982;0.48;12.998;137;Noche
Otoño;5;Despejado;5.16;19.982;0.48;110.014;111;Noche
Otoño;5;Despejado;4.22;19.982;0.52;70.015;97;Noche
Otoño;5;Despejado;4.22;19.982;0.6;89.981;59;Noche
Otoño;6;Despejado;4.22;10.016;0.56;12.998;53;Noche
Otoño;6;Despejado;4.22;-0.9982;0.52;199.995;35;Noche
Otoño;6;Despejado;3.28;-0.0016;0.56;110.014;46;Noche
Otoño;6;Despejado;4.22;-0.0016;0.48;169.979;15;Noche
Otoño;6;Despejado;4.22;-0.9982;0.48;220.028;8;Noche
Otoño;6;Despejado;3.28;-0.9982;0.56;169.979;2;Mañana
Otoño;6;Despejado;3.28;-20.014;0.6;220.028;12;Mañana
Otoño;6;Despejado;3.28;-0.9982;0.6;169.979;41;Mañana
Otoño;6;Despejado;4.22;-0.0016;0.56;169.979;92;Mañana
Otoño;6;Despejado;5.16;10.016;0.52;199.995;142;Mañana
Otoño;6;Despejado;7.04;3.998;0.45;169.979;200;Mañana
Otoño;6;Despejado;8.92;90.008;0.4;0;233;Mañana
Otoño;6;Despejado;10.8;110.006;0.35;190.012;311;Mañana
Otoño;6;Despejado;11.74;119.972;0.3;190.012;363;Tarde
Otoño;6;Despejado;11.74;119.972;0.32;199.995;349;Tarde
Otoño;6;Despejado;11.74;119.972;0.41;12.998;382;Tarde
Otoño;6;Despejado;11.74;119.972;0.38;199.995;287;Tarde
Otoño;6;Despejado;10.8;110.006;0.4;12.998;232;Tarde
Otoño;6;Despejado;9.86;99.974;0.46;89.981;208;Tarde
Otoño;6;Niebla;7.98;59.978;0.71;89.981;182;Tarde
Otoño;6;Niebla;8.92;79.976;0.57;70.015;163;Noche
Otoño;6;Niebla;8.92;7.001;0.62;12.998;108;Noche
Otoño;6;Niebla;9.86;99.974;0.62;110.014;106;Noche
Otoño;6;Despejado;9.86;99.974;0.62;150.013;93;Noche
Otoño;0;Despejado;9.86;99.974;0.66;110.014;93;Noche
Otoño;0;Despejado;10.8;110.006;0.62;169.979;84;Noche
Otoño;0;Despejado;10.8;110.006;0.62;190.012;56;Noche
Otoño;0;Niebla;10.8;110.006;0.66;190.012;37;Noche
Otoño;0;Niebla;10.8;110.006;0.71;190.012;12;Noche
Otoño;0;Niebla;11.74;119.972;0.67;190.012;4;Mañana
Otoño;0;Niebla;11.74;119.972;0.67;169.979;9;Mañana
Otoño;0;Despejado;11.74;119.972;0.67;150.013;23;Mañana
Otoño;0;Niebla;11.74;119.972;0.71;190.012;65;Mañana
Otoño;0;Despejado;12.68;130.004;0.72;110.014;138;Mañana
Otoño;0;Niebla;12.68;130.004;0.72;70.015;229;Mañana
Otoño;0;Niebla;15.5;159.968;0.63;70.015;286;Mañana
Otoño;0;Niebla;15.5;159.968;0.63;89.981;304;Mañana
Otoño;0;Niebla;17.38;180.032;0.6;12.998;369;Tarde
Otoño;0;Despejado;16.44;17;0.63;169.979;363;Tarde
Otoño;0;Niebla;16.44;17;0.68;12.998;351;Tarde
Otoño;0;Niebla;16.44;17;0.63;89.981;306;Tarde
Otoño;0;Niebla;16.44;17;0.63;12.998;203;Tarde
Otoño;0;Niebla;17.38;180.032;0.64;12.998;145;Tarde
Otoño;0;Niebla;15.5;159.968;0.72;70.015;157;Tarde
Otoño;0;Niebla;16.44;17;0.68;70.015;113;Noche
Otoño;0;Niebla;14.56;150.002;0.77;60.032;105;Noche
Otoño;0;Lluvia Leve;13.62;13.997;0.88;60.032;40;Noche
Otoño;0;Lluvia Leve;13.62;13.997;0.88;60.032;28;Noche
Otoño;1;Niebla;13.62;13.997;0.94;0;17;Noche
Otoño;1;Lluvia Leve;13.62;13.997;0.94;12.998;12;Noche
Otoño;1;Lluvia Leve;12.68;130.004;1;12.998;3;Noche
Otoño;1;Lluvia Leve;12.68;130.004;1;89.981;4;Noche
Otoño;1;Lluvia Leve;12.68;130.004;1;89.981;5;Noche
Otoño;1;Niebla;12.68;130.004;1;0;20;Mañana
Otoño;1;Niebla;11.74;119.972;1;0;76;Mañana
Otoño;1;Niebla;13.62;13.997;0.94;110.014;246;Mañana
Otoño;1;Niebla;13.62;13.997;0.94;0;391;Mañana
Otoño;1;Niebla;14.56;150.002;0.94;70.015;237;Mañana
Otoño;1;Niebla;16.44;17;0.83;0;135;Mañana
Otoño;1;Niebla;16.44;17;0.83;70.015;128;Mañana
Otoño;1;Niebla;15.5;159.968;0.77;89.981;162;Mañana
Otoño;1;Niebla;15.5;159.968;0.77;89.981;134;Tarde
Otoño;1;Niebla;14.56;150.002;0.82;12.998;135;Tarde
Otoño;1;Lluvia Leve;12.68;130.004;0.94;150.013;108;Tarde
Otoño;1;Lluvia Leve;12.68;130.004;0.94;150.013;108;Tarde
Otoño;1;Lluvia Leve;11.74;119.972;0.94;199.995;210;Tarde
Otoño;1;Lluvia Leve;11.74;119.972;0.88;12.998;192;Tarde
Otoño;1;Lluvia Leve;10.8;110.006;0.94;12.998;137;Tarde
Otoño;1;Lluvia Leve;10.8;110.006;0.87;150.013;80;Noche
Otoño;1;Lluvia Leve;10.8;110.006;0.87;110.014;114;Noche
Otoño;1;Lluvia Leve;10.8;110.006;0.87;89.981;78;Noche
Otoño;1;Lluvia Leve;10.8;110.006;0.87;110.014;33;Noche
Otoño;2;Lluvia Leve;9.86;99.974;0.94;70.015;14;Noche
Otoño;2;Lluvia Leve;10.8;110.006;0.94;89.981;6;Noche
Otoño;2;Lluvia Leve;9.86;99.974;1;70.015;6;Noche
Otoño;2;Lluvia Leve;9.86;99.974;1;70.015;3;Noche
Otoño;2;Lluvia Leve;9.86;99.974;0.94;110.014;7;Noche
Otoño;2;Lluvia Leve;9.86;99.974;0.94;110.014;18;Mañana
Otoño;2;Niebla;9.86;99.974;0.94;70.015;64;Mañana
Otoño;2;Lluvia Leve;9.86;99.974;0.94;150.013;121;Mañana
Otoño;2;Lluvia Leve;9.86;99.974;0.94;150.013;190;Mañana
Otoño;2;Lluvia Leve;10.8;110.006;0.94;0;149;Mañana
Otoño;2;Lluvia Leve;10.8;110.006;0.94;0;52;Mañana
Otoño;2;Lluvia Leve;10.8;110.006;0.94;89.981;32;Mañana
Otoño;2;Lluvia Leve;10.8;110.006;1;60.032;21;Mañana
Otoño;2;Lluvia Leve;11.74;119.972;1;60.032;26;Tarde
Otoño;2;Lluvia Leve;11.74;119.972;1;60.032;35;Tarde
Otoño;2;Lluvia Leve;12.68;130.004;0.94;0;34;Tarde
Otoño;2;Lluvia Leve;12.68;130.004;0.94;0;62;Tarde
Otoño;2;Lluvia Leve;12.68;130.004;1;60.032;165;Tarde
Otoño;2;Lluvia Leve;12.68;130.004;1;0;148;Tarde
Otoño;2;Lluvia Leve;13.62;13.997;0.94;70.015;111;Tarde
Otoño;2;Niebla;13.62;13.997;1;150.013;127;Noche
Otoño;2;Niebla;13.62;13.997;1;169.979;90;Noche
Otoño;2;Niebla;15.5;159.968;0.94;12.998;87;Noche
Otoño;2;Niebla;14.56;150.002;0.94;169.979;39;Noche
Otoño;3;Niebla;14.56;150.002;0.94;169.979;16;Noche
Otoño;3;Niebla;14.56;150.002;0.94;199.995;8;Noche
Otoño;3;Lluvia Leve;15.5;159.968;0.94;239.994;6;Noche
Otoño;3;Lluvia Leve;15.5;159.968;0.94;239.994;3;Noche
Otoño;3;Lluvia Leve;16.44;17;0.88;239.994;5;Noche
Otoño;3;Niebla;13.62;13.997;0.94;12.998;17;Mañana
Otoño;3;Niebla;12.68;130.004;1;0;69;Mañana
Otoño;3;Niebla;13.62;13.997;1;60.032;156;Mañana
Otoño;3;Niebla;14.56;150.002;0.94;70.015;323;Mañana
Otoño;3;Niebla;16.44;17;0.94;12.998;167;Mañana
Otoño;3;Niebla;16.44;17;0.94;12.998;76;Mañana
Otoño;3;Niebla;15.5;159.968;0.72;279.993;116;Mañana
Otoño;3;Despejado;14.56;150.002;0.55;279.993;160;Mañana
Otoño;3;Niebla;12.68;130.004;0.54;329.975;174;Tarde
Otoño;3;Despejado;11.74;119.972;0.54;310.009;213;Tarde
Otoño;3;Niebla;11.74;119.972;0.54;300.026;207;Tarde
Otoño;3;Niebla;10.8;110.006;0.62;310.009;173;Tarde
Otoño;3;Lluvia Leve;9.86;99.974;0.71;260.027;163;Tarde
Otoño;3;Niebla;10.8;110.006;0.58;350.008;145;Tarde
Otoño;3;Despejado;9.86;99.974;0.58;260.027;122;Tarde
Otoño;3;Despejado;8.92;59.978;0.62;260.027;68;Noche
Otoño;3;Despejado;8.92;50.012;0.57;310.009;66;Noche
Otoño;3;Despejado;7.98;3.998;0.61;300.026;62;Noche
Otoño;3;Despejado;7.98;3.998;0.61;239.994;51;Noche
Otoño;4;Despejado;7.04;3.998;0.57;150.013;23;Noche
Otoño;4;Despejado;7.04;30.014;0.57;279.993;24;Noche
Otoño;4;Despejado;6.1;30.014;0.61;190.012;22;Noche
Otoño;4;Despejado;5.16;30.014;0.65;89.981;5;Noche
Otoño;4;Despejado;6.1;50.012;0.61;60.032;2;Noche
Otoño;4;Despejado;6.1;50.012;0.61;70.015;11;Mañana
Otoño;4;Despejado;6.1;50.012;0.61;60.032;6;Mañana
Otoño;4;Despejado;4.22;19.982;0.75;70.015;40;Mañana
Otoño;4;Despejado;6.1;50.012;0.65;60.032;46;Mañana
Otoño;4;Despejado;7.98;7.001;0.61;0;81;Mañana
Otoño;4;Despejado;8.92;90.008;0.57;0;98;Mañana
Otoño;4;Despejado;11.74;119.972;0.41;199.995;142;Mañana
Otoño;4;Despejado;13.62;13.997;0.36;150.013;150;Mañana
Otoño;4;Despejado;14.56;150.002;0.33;150.013;175;Tarde
Otoño;4;Despejado;15.5;159.968;0.31;199.995;168;Tarde
Otoño;4;Despejado;15.5;159.968;0.31;169.979;149;Tarde
Otoño;4;Despejado;15.5;159.968;0.34;190.012;114;Tarde
Otoño;4;Despejado;14.56;150.002;0.33;70.015;74;Tarde
Otoño;4;Despejado;11.74;119.972;0.5;60.032;37;Tarde
Otoño;4;Despejado;10.8;110.006;0.54;70.015;28;Tarde
Otoño;4;Despejado;8.92;7.001;0.76;110.014;31;Noche
Otoño;4;Despejado;8.92;7.001;0.71;110.014;26;Noche
Otoño;4;Despejado;8.92;7.001;0.71;110.014;22;Noche
Otoño;4;Despejado;7.98;7.001;0.76;70.015;21;Noche
Otoño;5;Despejado;7.98;59.978;0.76;110.014;29;Noche
Otoño;5;Despejado;7.98;79.976;0.76;0;14;Noche
Otoño;5;Despejado;5.16;30.014;0.81;70.015;10;Noche
Otoño;5;Despejado;5.16;30.014;0.75;70.015;2;Noche
Otoño;5;Despejado;6.1;50.012;0.75;70.015;7;Noche
Otoño;5;Despejado;5.16;50.012;0.75;0;5;Mañana
Otoño;5;Despejado;4.22;19.982;0.81;70.015;13;Mañana
Otoño;5;Despejado;4.22;3.998;0.81;0;35;Mañana
Otoño;5;Despejado;4.22;19.982;0.81;89.981;74;Mañana
Otoño;5;Despejado;7.04;7.001;0.76;0;95;Mañana
Otoño;5;Despejado;8.92;7.001;0.71;110.014;142;Mañana
Otoño;5;Despejado;10.8;110.006;0.66;70.015;226;Mañana
Otoño;5;Despejado;13.62;13.997;0.51;70.015;272;Mañana
Otoño;5;Despejado;15.5;159.968;0.45;150.013;283;Tarde
Otoño;5;Despejado;16.44;17;0.39;150.013;272;Tarde
Otoño;5;Despejado;16.44;17;0.36;12.998;310;Tarde
Otoño;5;Despejado;15.5;159.968;0.39;110.014;261;Tarde
Otoño;5;Despejado;15.5;159.968;0.34;70.015;184;Tarde
Otoño;5;Despejado;13.62;13.997;0.44;60.032;153;Tarde
Otoño;5;Despejado;11.74;119.972;0.67;0;134;Tarde
Otoño;5;Despejado;10.8;110.006;0.58;60.032;95;Noche
Otoño;5;Despejado;8.92;90.008;0.71;0;85;Noche
Otoño;5;Despejado;7.98;7.001;0.71;60.032;58;Noche
Otoño;5;Despejado;7.98;7.001;0.76;70.015;33;Noche
Otoño;6;Despejado;7.98;7.001;0.76;70.015;47;Noche
Otoño;6;Despejado;7.04;59.978;0.76;60.032;29;Noche
Otoño;6;Despejado;6.1;50.012;0.81;70.015;23;Noche
Otoño;6;Despejado;6.1;59.978;0.81;0;17;Noche
Otoño;6;Despejado;6.1;59.978;0.81;0;4;Noche
Otoño;6;Despejado;6.1;50.012;0.75;70.015;3;Mañana
Otoño;6;Niebla;6.1;50.012;0.75;60.032;10;Mañana
Otoño;6;Despejado;4.22;19.982;0.87;70.015;17;Mañana
Otoño;6;Despejado;7.04;59.978;0.76;60.032;60;Mañana
Otoño;6;Despejado;7.98;7.001;0.76;60.032;83;Mañana
Otoño;6;Despejado;8.92;90.008;0.81;0;141;Mañana
Otoño;6;Despejado;10.8;110.006;0.62;70.015;230;Mañana
Otoño;6;Despejado;12.68;130.004;0.51;0;309;Mañana
Otoño;6;Despejado;14.56;150.002;0.44;0;325;Tarde
Otoño;6;Niebla;14.56;150.002;0.48;89.981;299;Tarde
Otoño;6;Niebla;15.5;159.968;0.42;70.015;314;Tarde
Otoño;6;Niebla;13.62;13.997;0.47;89.981;275;Tarde
Otoño;6;Niebla;13.62;13.997;0.47;89.981;184;Tarde
Otoño;6;Niebla;11.74;119.972;0.62;110.014;185;Tarde
Otoño;6;Niebla;10.8;110.006;0.71;60.032;146;Tarde
Otoño;6;Niebla;11.74;119.972;0.58;0;141;Noche
Otoño;6;Niebla;9.86;99.974;0.82;0;92;Noche
Otoño;6;Niebla;9.86;99.974;0.76;0;65;Noche
Otoño;6;Despejado;8.92;90.008;0.81;0;69;Noche
Otoño;0;Despejado;8.92;90.008;0.81;0;46;Noche
Otoño;0;Despejado;8.92;90.008;0.81;0;44;Noche
Otoño;0;Despejado;7.98;79.976;0.81;0;31;Noche
Otoño;0;Despejado;7.98;79.976;0.87;0;17;Noche
Otoño;0;Despejado;7.98;7.001;0.87;70.015;4;Noche
Otoño;0;Despejado;8.92;7.001;0.87;12.998;5;Mañana
Otoño;0;Despejado;9.86;99.974;0.82;110.014;9;Mañana
Otoño;0;Despejado;9.86;99.974;0.87;150.013;23;Mañana
Otoño;0;Despejado;10.8;110.006;0.82;199.995;42;Mañana
Otoño;0;Despejado;13.62;13.997;0.72;190.012;111;Mañana
Otoño;0;Despejado;13.62;13.997;0.72;190.012;189;Mañana
Otoño;0;Despejado;15.5;159.968;0.63;239.994;240;Mañana
Otoño;0;Despejado;17.38;180.032;0.56;190.012;256;Mañana
Otoño;0;Despejado;17.38;180.032;0.6;12.998;313;Tarde
Otoño;0;Despejado;21.14;249.992;0.43;310.009;313;Tarde
Otoño;0;Despejado;21.14;249.992;0.43;190.012;317;Tarde
Otoño;0;Despejado;18.32;189.998;0.52;169.979;323;Tarde
Otoño;0;Despejado;17.38;180.032;0.56;12.998;204;Tarde
Otoño;0;Despejado;15.5;159.968;0.63;110.014;155;Tarde
Otoño;0;Despejado;14.56;150.002;0.67;150.013;139;Tarde
Otoño;0;Despejado;15.5;159.968;0.63;169.979;104;Noche
Otoño;0;Despejado;14.56;150.002;0.67;190.012;88;Noche
Otoño;0;Despejado;14.56;150.002;0.72;169.979;66;Noche
Otoño;0;Despejado;14.56;150.002;0.72;169.979;32;Noche
Otoño;1;Despejado;13.62;13.997;0.77;190.012;16;Noche
Otoño;1;Despejado;13.62;13.997;0.77;199.995;13;Noche
Otoño;1;Despejado;12.68;130.004;0.88;150.013;5;Noche
Otoño;1;Despejado;12.68;130.004;0.82;60.032;4;Noche
Otoño;1;Despejado;10.8;110.006;0.87;0;34;Mañana
Otoño;1;Despejado;11.74;119.972;0.82;60.032;104;Mañana
Otoño;1;Despejado;11.74;119.972;0.88;0;277;Mañana
Otoño;1;Niebla;11.74;119.972;0.94;0;407;Mañana
Otoño;1;Niebla;12.68;130.004;0.88;150.013;208;Mañana
Otoño;1;Niebla;14.56;150.002;0.77;89.981;107;Mañana
Otoño;1;Niebla;16.44;17;0.68;70.015;118;Mañana
Otoño;1;Despejado;18.32;189.998;0.6;70.015;178;Mañana
Otoño;1;Niebla;19.26;20.003;0.56;0;162;Tarde
Otoño;1;Despejado;20.2;249.992;0.56;0;143;Tarde
Otoño;1;Despejado;19.26;20.003;0.6;110.014;150;Tarde
Otoño;1;Despejado;18.32;189.998;0.6;12.998;264;Tarde
Otoño;1;Despejado;19.26;20.003;0.56;12.998;468;Tarde
Otoño;1;Despejado;18.32;189.998;0.64;150.013;416;Tarde
Otoño;1;Despejado;17.38;180.032;0.73;150.013;264;Tarde
Otoño;1;Niebla;17.38;180.032;0.73;169.979;218;Noche
Otoño;1;Niebla;17.38;180.032;0.77;150.013;156;Noche
Otoño;1;Niebla;16.44;17;0.83;70.015;109;Noche
Otoño;1;Niebla;16.44;17;0.83;89.981;46;Noche
Otoño;2;Despejado;16.44;17;0.83;0;22;Noche
Otoño;2;Despejado;16.44;17;0.83;60.032;17;Noche
Otoño;2;Niebla;15.5;159.968;0.88;0;5;Noche
Otoño;2;Niebla;15.5;159.968;0.88;0;2;Noche
Otoño;2;Niebla;16.44;17;0.83;220.028;6;Noche
Otoño;2;Despejado;15.5;159.968;0.88;190.012;22;Mañana
Otoño;2;Despejado;16.44;17;0.83;190.012;89;Mañana
Otoño;2;Despejado;16.44;17;0.77;150.013;342;Mañana
Otoño;2;Despejado;17.38;180.032;0.77;190.012;449;Mañana
Otoño;2;Lluvia Leve;18.32;189.998;0.73;279.993;202;Mañana
Otoño;2;Lluvia Leve;18.32;189.998;0.73;279.993;36;Mañana
Otoño;2;Lluvia Leve;15.5;159.968;0.88;199.995;11;Mañana
Otoño;2;Lluvia Leve;11.74;119.972;0.82;279.993;18;Mañana
Otoño;2;Lluvia Leve;11.74;119.972;0.77;190.012;22;Tarde
Otoño;2;Lluvia Leve;10.8;110.006;0.94;12.998;36;Tarde
Otoño;2;Lluvia Leve;10.8;110.006;0.87;220.028;65;Tarde
Otoño;2;Lluvia Leve;10.8;110.006;0.87;150.013;151;Tarde
Otoño;2;Niebla;10.8;110.006;0.87;199.995;354;Tarde
Otoño;2;Niebla;10.8;110.006;0.82;199.995;358;Tarde
Otoño;2;Niebla;10.8;110.006;0.82;220.028;250;Tarde
Otoño;2;Niebla;9.86;99.974;0.87;169.979;184;Noche
Otoño;2;Niebla;9.86;99.974;0.87;169.979;125;Noche
Otoño;2;Despejado;9.86;99.974;0.82;199.995;95;Noche
Otoño;2;Despejado;8.92;59.978;0.76;260.027;53;Noche
Otoño;3;Despejado;8.92;59.978;0.62;279.993;24;Noche
Otoño;3;Despejado;7.98;3.998;0.66;220.028;8;Noche
Otoño;3;Despejado;7.04;50.012;0.7;110.014;5;Noche
Otoño;3;Despejado;7.04;50.012;0.7;110.014;1;Noche
Otoño;3;Despejado;6.1;30.014;0.75;150.013;5;Noche
Otoño;3;Despejado;5.16;19.982;0.81;12.998;22;Mañana
Otoño;3;Despejado;4.22;19.982;0.87;70.015;103;Mañana
Otoño;3;Despejado;4.22;19.982;0.81;70.015;285;Mañana
Otoño;3;Despejado;5.16;19.982;0.81;12.998;478;Mañana
Otoño;3;Despejado;6.1;30.014;0.75;190.012;193;Mañana
Otoño;3;Despejado;7.98;50.012;0.66;150.013;110;Mañana
Otoño;3;Despejado;9.86;99.974;0.54;199.995;122;Mañana
Otoño;3;Niebla;8.92;59.978;0.53;190.012;160;Mañana
Otoño;3;Niebla;9.86;99.974;0.43;239.994;147;Tarde
Otoño;3;Niebla;9.86;99.974;0.43;239.994;112;Tarde
Otoño;3;Despejado;8.92;59.978;0.46;220.028;115;Tarde
Otoño;3;Despejado;8.92;59.978;0.46;190.012;226;Tarde
Otoño;3;Niebla;7.98;3.998;0.49;220.028;380;Tarde
Otoño;3;Despejado;7.98;3.998;0.49;220.028;376;Tarde
Otoño;3;Niebla;7.04;3.998;0.57;190.012;279;Tarde
